timestamp,open,high,low,close,volume,vwap
2024-08-21 05:57:15-04:00,195.6,195.6,195.6,195.6,200,195.6
2024-08-21 06:00:30-04:00,195.77,195.77,195.77,195.77,100,195.77
2024-08-21 06:13:15-04:00,196.01,196.1,196.01,196.1,855,196.0589
2024-08-21 06:18:15-04:00,196.2,196.2,196.2,196.2,217,196.1981
2024-08-21 06:29:30-04:00,196.02,196.02,195.91,195.91,500,195.9484
2024-08-21 06:41:45-04:00,196.01,196.01,196.0,196.0,838,195.9912
2024-08-21 06:46:00-04:00,196.0,196.0,196.0,196.0,100,196.0
2024-08-21 06:47:45-04:00,196.05,196.05,196.05,196.05,106,196.0472
2024-08-21 07:00:00-04:00,196.25,196.25,196.25,196.25,580,196.2989
2024-08-21 07:02:45-04:00,196.3,196.3,196.26,196.26,901,196.2752
2024-08-21 07:12:00-04:00,196.5,196.5,196.5,196.5,190,196.5047
2024-08-21 07:15:30-04:00,196.8,196.82,196.8,196.82,1454,196.8114
2024-08-21 07:16:30-04:00,196.88,196.88,196.88,196.88,100,196.88
2024-08-21 07:17:15-04:00,196.96,196.96,196.96,196.96,100,196.96
2024-08-21 07:17:30-04:00,196.87,196.87,196.8,196.8,2494,196.8121
2024-08-21 07:17:45-04:00,196.8,196.81,196.8,196.81,2065,196.8004
2024-08-21 07:18:00-04:00,196.95,196.95,196.93,196.93,1000,196.9444
2024-08-21 07:18:15-04:00,197.0,197.0,197.0,197.0,201,197.0
2024-08-21 07:20:30-04:00,196.81,196.81,196.8,196.8,403,196.8077
2024-08-21 07:20:45-04:00,196.81,196.81,196.81,196.81,100,196.81
2024-08-21 07:22:00-04:00,196.81,196.81,196.8,196.8,600,196.8045
2024-08-21 07:22:30-04:00,196.8,196.8,196.8,196.8,1032,196.7985
2024-08-21 07:30:45-04:00,196.71,196.71,196.71,196.71,100,196.71
2024-08-21 07:34:15-04:00,196.77,196.78,196.7,196.7,433,196.7515
2024-08-21 07:42:45-04:00,196.69,196.69,196.69,196.69,100,196.69
2024-08-21 07:45:15-04:00,196.48,196.48,196.48,196.48,144,196.4868
2024-08-21 07:50:00-04:00,196.36,196.36,196.36,196.36,100,196.36
2024-08-21 07:50:45-04:00,196.5,196.5,196.5,196.5,530,196.5
2024-08-21 07:51:15-04:00,196.59,196.6,196.59,196.6,598,196.5983
2024-08-21 07:51:45-04:00,196.52,196.52,196.52,196.52,340,196.5188
2024-08-21 07:52:45-04:00,196.53,196.55,196.53,196.55,479,196.545
2024-08-21 07:53:00-04:00,196.55,196.55,196.55,196.55,500,196.55
2024-08-21 07:53:30-04:00,196.55,196.55,196.55,196.55,993,196.55
2024-08-21 07:55:45-04:00,196.61,196.61,196.61,196.61,110,196.61
2024-08-21 07:57:15-04:00,196.56,196.59,196.56,196.59,500,196.5796
2024-08-21 07:58:30-04:00,196.56,196.56,196.55,196.55,919,196.5533
2024-08-21 08:00:00-04:00,196.26,198.31,196.05,196.65,14492,197.2339
2024-08-21 08:02:15-04:00,196.56,196.56,196.56,196.56,100,196.56
2024-08-21 08:04:30-04:00,196.62,196.62,196.62,196.62,270,196.5978
2024-08-21 08:04:45-04:00,196.56,196.56,196.55,196.55,656,196.552
2024-08-21 08:07:00-04:00,196.46,196.46,196.35,196.35,4474,196.3613
2024-08-21 08:07:15-04:00,196.19,196.19,196.19,196.19,160,196.2269
2024-08-21 08:07:30-04:00,196.26,196.26,196.26,196.26,100,196.26
2024-08-21 08:07:45-04:00,196.27,196.27,196.27,196.27,100,196.27
2024-08-21 08:08:00-04:00,196.22,196.22,196.22,196.22,436,196.22
2024-08-21 08:09:00-04:00,196.3,196.3,196.3,196.3,530,196.3011
2024-08-21 08:09:30-04:00,196.02,196.14,196.02,196.02,320,196.0644
2024-08-21 08:09:45-04:00,196.02,196.5237,196.02,196.5237,250,196.3222
2024-08-21 08:10:45-04:00,196.19,196.2,196.12,196.12,600,196.183
2024-08-21 08:11:45-04:00,196.505,196.505,196.505,196.505,100,196.505
2024-08-21 08:12:00-04:00,196.39,196.39,196.39,196.39,100,196.39
2024-08-21 08:12:45-04:00,196.47,196.56,196.47,196.56,950,196.4963
2024-08-21 08:13:15-04:00,196.35,196.35,196.31,196.31,400,196.3277
2024-08-21 08:13:45-04:00,196.4003,196.4003,196.4003,196.4003,150,196.4003
2024-08-21 08:14:15-04:00,196.41,196.41,196.41,196.41,200,196.4105
2024-08-21 08:16:00-04:00,196.4,196.4,196.4,196.4,633,196.405
2024-08-21 08:16:15-04:00,196.61,196.61,196.61,196.61,250,196.61
2024-08-21 08:16:45-04:00,196.41,196.61,196.41,196.61,500,196.511
2024-08-21 08:17:00-04:00,196.51,196.51,196.51,196.51,280,196.5014
2024-08-21 08:18:30-04:00,196.45,196.45,196.45,196.45,491,196.4476
2024-08-21 08:24:30-04:00,196.53,196.53,196.53,196.53,100,196.53
2024-08-21 08:24:45-04:00,196.42,196.42,196.42,196.42,176,196.4174
2024-08-21 08:25:30-04:00,196.3501,196.3501,196.3501,196.3501,125,196.3601
2024-08-21 08:28:15-04:00,196.5,196.5,196.5,196.5,100,196.5
2024-08-21 08:29:30-04:00,196.53,196.69,196.48,196.69,1766,196.5648
2024-08-21 08:30:15-04:00,196.8,196.8,196.8,196.8,629,196.7985
2024-08-21 08:30:30-04:00,196.95,196.95,196.95,196.95,190,196.9563
2024-08-21 08:31:00-04:00,197.0,197.0,197.0,197.0,364,196.987
2024-08-21 08:31:15-04:00,197.3,197.3,197.0,197.0,709,197.0722
2024-08-21 08:31:30-04:00,197.3,197.3,197.3,197.3,285,197.3
2024-08-21 08:34:00-04:00,197.15,197.15,197.14,197.14,3388,197.15
2024-08-21 08:34:15-04:00,197.0,197.0,197.0,197.0,681,197.0031
2024-08-21 08:34:45-04:00,197.29,197.29,197.15,197.15,400,197.1838
2024-08-21 08:36:30-04:00,196.99,197.0,196.99,197.0,400,196.9968
2024-08-21 08:37:45-04:00,196.82,196.82,196.8,196.8,561,196.8036
2024-08-21 08:38:30-04:00,196.8,196.8,196.8,196.8,129,196.8011
2024-08-21 08:42:15-04:00,197.1,197.16,197.1,197.16,429,197.1435
2024-08-21 08:42:45-04:00,196.81,196.81,196.81,196.81,1000,196.81
2024-08-21 08:49:15-04:00,196.9,196.9,196.9,196.9,300,196.9
2024-08-21 08:51:45-04:00,197.29,197.29,196.89,196.89,570,196.9615
2024-08-21 08:53:15-04:00,196.95,196.95,196.95,196.95,150,196.954
2024-08-21 08:53:45-04:00,196.82,196.82,196.82,196.82,125,196.8209
2024-08-21 08:54:15-04:00,196.81,196.81,196.81,196.81,463,196.8044
2024-08-21 08:57:15-04:00,196.79,196.8,196.78,196.8,800,196.7932
2024-08-21 08:57:30-04:00,196.8,196.8,196.8,196.8,100,196.8
2024-08-21 08:59:15-04:00,196.68,196.68,196.68,196.68,200,196.656
2024-08-21 08:59:30-04:00,196.8,196.8,196.8,196.8,500,196.8
2024-08-21 09:00:00-04:00,196.61,196.61,196.61,196.61,100,196.61
2024-08-21 09:00:30-04:00,196.78,196.78,196.78,196.78,100,196.78
2024-08-21 09:00:45-04:00,196.77,196.77,196.77,196.77,436,196.7695
2024-08-21 09:01:15-04:00,196.8,196.81,196.76,196.79,4249,196.797
2024-08-21 09:01:45-04:00,196.9,196.93,196.9,196.93,230,196.9091
2024-08-21 09:02:15-04:00,196.81,196.81,196.81,196.81,554,196.809
2024-08-21 09:03:00-04:00,196.71,196.71,196.71,196.71,123,196.7081
2024-08-21 09:03:30-04:00,196.71,196.71,196.71,196.71,403,196.71
2024-08-21 09:05:15-04:00,196.75,196.75,196.75,196.75,105,196.7586
2024-08-21 09:07:15-04:00,196.87,196.87,196.87,196.87,534,196.8704
2024-08-21 09:09:00-04:00,196.666,196.666,196.666,196.666,200,196.666
2024-08-21 09:12:15-04:00,196.6735,196.6735,196.6715,196.6715,305,196.6783
2024-08-21 09:16:30-04:00,196.82,196.92,196.82,196.92,300,196.8533
2024-08-21 09:19:15-04:00,196.9,196.9,196.9,196.9,200,196.9015
2024-08-21 09:19:45-04:00,196.91,196.99,196.91,196.99,688,196.9352
2024-08-21 09:20:00-04:00,196.99,196.99,196.98,196.98,300,196.9833
2024-08-21 09:22:15-04:00,196.8403,196.8403,196.8403,196.8403,100,196.8403
2024-08-21 09:22:45-04:00,196.8403,196.8403,196.8403,196.8403,100,196.8403
2024-08-21 09:24:15-04:00,196.94,196.94,196.94,196.94,201,196.94
2024-08-21 09:25:00-04:00,196.75,196.75,196.52,196.52,1688,196.5844
2024-08-21 09:25:15-04:00,196.32,196.34,196.32,196.34,837,196.3233
2024-08-21 09:25:30-04:00,196.27,196.35,196.16,196.16,4140,196.1984
2024-08-21 09:25:45-04:00,196.16,196.16,196.16,196.16,251,196.16
2024-08-21 09:26:00-04:00,196.16,196.37,196.16,196.37,1151,196.2912
2024-08-21 09:26:30-04:00,196.66,196.99,196.66,196.99,1155,196.7859
2024-08-21 09:26:45-04:00,196.99,196.99,196.99,196.99,1010,196.9655
2024-08-21 09:27:00-04:00,196.92,196.92,196.92,196.92,268,196.9213
2024-08-21 09:27:15-04:00,196.99,196.99,196.5,196.5,1149,196.707
2024-08-21 09:27:30-04:00,196.5,196.64,196.287,196.5,3107,196.5103
2024-08-21 09:27:45-04:00,197.05,197.05,196.88,197.0,1765,196.9697
2024-08-21 09:28:00-04:00,197.0,197.15,197.0,197.15,2149,197.0573
2024-08-21 09:28:30-04:00,196.99,197.1582,196.99,197.1582,1294,197.0225
2024-08-21 09:29:15-04:00,196.9818,196.9818,196.9818,196.9818,100,196.9818
2024-08-21 09:29:30-04:00,196.9818,196.9818,196.9818,196.9818,100,196.9818
2024-08-21 09:29:45-04:00,197.0,197.0,197.0,197.0,521,197.0058
2024-08-21 09:30:00-04:00,197.16,197.3,196.94,197.0001,43597,197.1565
2024-08-21 09:30:15-04:00,197.0,197.0,196.813,196.9151,3700,196.9153
2024-08-21 09:30:30-04:00,197.1799,197.1799,196.25,196.6625,7112,197.0478
2024-08-21 09:30:45-04:00,196.63,197.01,196.2865,196.44,1976,196.6956
2024-08-21 09:31:00-04:00,196.635,196.65,195.87,196.0,6920,196.1767
2024-08-21 09:31:15-04:00,195.91,196.4199,195.9,196.256,5626,196.085
2024-08-21 09:31:30-04:00,196.01,196.2353,195.5,196.2353,6183,195.7395
2024-08-21 09:31:45-04:00,195.5,196.0944,195.5,195.7,3467,195.745
2024-08-21 09:32:00-04:00,195.61,196.2,195.11,195.865,11228,195.4959
2024-08-21 09:32:15-04:00,196.0719,196.2331,195.55,195.56,5946,195.8977
2024-08-21 09:32:30-04:00,195.95,195.95,195.631,195.799,5251,195.7064
2024-08-21 09:32:45-04:00,195.64,195.82,195.64,195.82,922,195.7754
2024-08-21 09:33:00-04:00,195.64,196.19,195.64,195.9169,3333,196.0182
2024-08-21 09:33:15-04:00,196.4,196.4,195.9,196.076,3345,196.026
2024-08-21 09:33:30-04:00,196.0,196.07,195.89,196.07,2151,195.9972
2024-08-21 09:33:45-04:00,196.04,196.07,195.61,195.61,1539,195.8524
2024-08-21 09:34:00-04:00,195.58,195.58,195.18,195.425,4726,195.4
2024-08-21 09:34:15-04:00,195.36,195.66,195.23,195.585,3532,195.481
2024-08-21 09:34:30-04:00,195.84,195.84,195.5,195.63,4332,195.5795
2024-08-21 09:34:45-04:00,195.9112,195.9112,195.5,195.6151,4598,195.5985
2024-08-21 09:35:00-04:00,195.8699,195.87,195.3,195.4561,4206,195.4637
2024-08-21 09:35:15-04:00,195.46,196.31,195.36,196.2901,12714,195.7596
2024-08-21 09:35:30-04:00,196.465,197.15,196.29,197.0,19427,196.8575
2024-08-21 09:35:45-04:00,196.936,197.3,196.936,197.0782,3742,197.1221
2024-08-21 09:36:00-04:00,197.06,197.3,196.7201,196.9309,4015,197.0019
2024-08-21 09:36:15-04:00,196.98,197.5,196.93,197.49,4442,197.3175
2024-08-21 09:36:30-04:00,197.3097,197.9,197.3097,197.7,14846,197.6219
2024-08-21 09:36:45-04:00,197.8,197.95,197.66,197.66,2657,197.7609
2024-08-21 09:37:00-04:00,197.732,197.732,197.3,197.3,4572,197.5418
2024-08-21 09:37:15-04:00,197.1245,197.45,196.8636,197.2201,5509,197.2307
2024-08-21 09:37:30-04:00,197.3008,197.37,197.01,197.205,3343,197.2042
2024-08-21 09:37:45-04:00,197.12,197.28,196.87,196.91,7539,197.0933
2024-08-21 09:38:00-04:00,196.908,197.085,196.73,196.9375,10210,196.9104
2024-08-21 09:38:15-04:00,196.88,196.88,196.5,196.51,7930,196.6296
2024-08-21 09:38:30-04:00,196.4249,196.91,196.4249,196.91,7975,196.6439
2024-08-21 09:38:45-04:00,196.7932,196.89,196.76,196.85,2361,196.8307
2024-08-21 09:39:00-04:00,197.0,197.025,197.0,197.0,3519,197.003
2024-08-21 09:39:15-04:00,196.86,196.86,196.51,196.7928,7848,196.7103
2024-08-21 09:39:30-04:00,196.83,197.0,196.83,197.0,1328,196.9486
2024-08-21 09:39:45-04:00,197.07,197.48,196.9972,197.2908,4570,197.1795
2024-08-21 09:40:00-04:00,197.295,197.6381,197.295,197.45,4467,197.4989
2024-08-21 09:40:15-04:00,197.46,197.46,197.21,197.21,2933,197.3636
2024-08-21 09:40:30-04:00,197.215,197.35,197.11,197.13,3538,197.2488
2024-08-21 09:40:45-04:00,197.18,197.19,196.7,196.844,6490,196.9579
2024-08-21 09:41:00-04:00,196.96,197.07,196.96,197.07,1504,197.0311
2024-08-21 09:41:15-04:00,196.84,196.98,196.765,196.98,1393,196.7887
2024-08-21 09:41:30-04:00,197.1318,197.1318,196.67,196.85,1857,196.8269
2024-08-21 09:41:45-04:00,197.02,197.02,196.735,196.79,1377,196.8231
2024-08-21 09:42:00-04:00,196.5989,196.64,196.31,196.568,5337,196.3806
2024-08-21 09:42:15-04:00,196.68,196.68,196.54,196.55,6299,196.5634
2024-08-21 09:42:30-04:00,196.59,196.62,196.2,196.2,5564,196.4884
2024-08-21 09:42:45-04:00,196.26,196.26,196.07,196.13,2730,196.1703
2024-08-21 09:43:00-04:00,196.15,196.15,195.7,195.891,8294,195.9037
2024-08-21 09:43:15-04:00,195.9,196.15,195.9,196.05,5580,196.0137
2024-08-21 09:43:30-04:00,196.105,196.15,195.72,195.97,17099,195.8554
2024-08-21 09:43:45-04:00,195.9899,195.9899,195.6528,195.6528,2067,195.7699
2024-08-21 09:44:00-04:00,195.74,196.2,195.63,196.01,10282,195.9763
2024-08-21 09:44:15-04:00,196.09,196.27,195.98,196.178,5088,196.1478
2024-08-21 09:44:30-04:00,196.21,196.38,196.21,196.38,2331,196.2752
2024-08-21 09:44:45-04:00,196.47,196.52,196.395,196.5,1291,196.4768
2024-08-21 09:45:00-04:00,196.6599,196.6599,196.36,196.505,3030,196.4604
2024-08-21 09:45:15-04:00,196.66,196.72,196.51,196.54,3591,196.5999
2024-08-21 09:45:30-04:00,196.62,197.05,196.5,196.9545,4175,196.8362
2024-08-21 09:45:45-04:00,196.94,197.16,196.9399,196.9399,1086,197.0643
2024-08-21 09:46:00-04:00,197.1304,197.1304,196.86,196.99,1490,197.0052
2024-08-21 09:46:15-04:00,197.0541,197.06,196.735,196.81,16494,196.929
2024-08-21 09:46:30-04:00,196.81,196.81,196.51,196.575,6816,196.648
2024-08-21 09:46:45-04:00,196.6,196.67,196.5,196.6,2994,196.5796
2024-08-21 09:47:00-04:00,196.54,196.58,196.0,196.16,7792,196.2552
2024-08-21 09:47:15-04:00,196.12,196.34,196.12,196.34,1757,196.2681
2024-08-21 09:47:30-04:00,196.18,196.3,196.0,196.04,2169,196.1032
2024-08-21 09:47:45-04:00,196.15,196.395,196.15,196.395,1538,196.2718
2024-08-21 09:48:00-04:00,196.57,196.83,196.57,196.66,2890,196.6428
2024-08-21 09:48:15-04:00,196.685,196.685,196.39,196.44,941,196.4588
2024-08-21 09:48:30-04:00,196.39,196.39,196.24,196.37,2804,196.3156
2024-08-21 09:48:45-04:00,196.25,196.47,196.25,196.47,3100,196.3747
2024-08-21 09:49:00-04:00,196.47,196.64,196.47,196.64,591,196.5042
2024-08-21 09:49:15-04:00,196.64,196.75,196.01,196.125,5258,196.323
2024-08-21 09:49:30-04:00,196.19,196.385,195.93,196.25,4462,196.0778
2024-08-21 09:49:45-04:00,195.98,196.2,195.93,196.0214,2107,196.0204
2024-08-21 09:50:00-04:00,196.159,196.46,196.115,196.4484,2357,196.2619
2024-08-21 09:50:15-04:00,196.4484,196.7362,196.4,196.7362,2528,196.5227
2024-08-21 09:50:30-04:00,196.51,196.51,196.46,196.51,1425,196.4807
2024-08-21 09:50:45-04:00,196.43,196.8,196.43,196.8,2941,196.7396
2024-08-21 09:51:00-04:00,196.57,196.87,196.57,196.87,617,196.799
2024-08-21 09:51:15-04:00,196.74,196.87,196.6,196.81,2658,196.7368
2024-08-21 09:51:30-04:00,196.67,196.74,196.54,196.74,1276,196.633
2024-08-21 09:51:45-04:00,196.8025,197.0,196.61,196.8,1857,196.8732
2024-08-21 09:52:00-04:00,196.82,196.82,196.76,196.78,1775,196.7749
2024-08-21 09:52:15-04:00,196.8,197.0,196.8,196.8,4493,196.9288
2024-08-21 09:52:30-04:00,196.854,196.854,196.854,196.854,100,196.854
2024-08-21 09:52:45-04:00,196.76,196.78,196.68,196.69,1256,196.6832
2024-08-21 09:53:00-04:00,196.78,196.81,196.58,196.75,2750,196.7024
2024-08-21 09:53:15-04:00,196.68,196.925,196.68,196.83,2531,196.8153
2024-08-21 09:53:30-04:00,196.91,196.91,196.805,196.805,353,196.8387
2024-08-21 09:53:45-04:00,196.675,196.78,196.675,196.78,4992,196.6951
2024-08-21 09:54:00-04:00,196.71,196.99,196.58,196.58,1502,196.8128
2024-08-21 09:54:15-04:00,196.73,197.1,196.69,197.1,3937,196.8512
2024-08-21 09:54:30-04:00,196.71,197.15,196.71,197.03,1916,197.0529
2024-08-21 09:54:45-04:00,196.91,197.11,196.91,197.09,3755,197.0733
2024-08-21 09:55:00-04:00,197.14,197.4999,197.1,197.4999,14272,197.2539
2024-08-21 09:55:15-04:00,197.47,197.7,197.47,197.66,9310,197.5993
2024-08-21 09:55:30-04:00,197.736,197.736,197.01,197.2268,22765,197.4616
2024-08-21 09:55:45-04:00,197.5999,197.7667,197.31,197.31,3847,197.5205
2024-08-21 09:56:00-04:00,197.73,197.73,197.4,197.66,2667,197.5855
2024-08-21 09:56:15-04:00,197.78,198.1,197.62,198.0584,36029,197.8721
2024-08-21 09:56:30-04:00,197.64,198.0,197.63,197.63,5840,197.6909
2024-08-21 09:56:45-04:00,197.8303,197.84,197.62,197.725,13946,197.7161
2024-08-21 09:57:00-04:00,197.85,198.408,197.85,198.3,16179,198.213
2024-08-21 09:57:15-04:00,198.21,198.5779,197.92,198.56,25084,198.1185
2024-08-21 09:57:30-04:00,198.48,198.79,198.48,198.66,10021,198.7025
2024-08-21 09:57:45-04:00,198.6015,198.67,198.42,198.42,6764,198.5565
2024-08-21 09:58:00-04:00,198.5,198.7259,198.435,198.645,23991,198.5429
2024-08-21 09:58:15-04:00,198.66,198.72,198.51,198.672,12744,198.647
2024-08-21 09:58:30-04:00,198.73,198.8599,198.65,198.73,14766,198.7693
2024-08-21 09:58:45-04:00,198.7199,198.8,198.24,198.2549,9099,198.5504
2024-08-21 09:59:00-04:00,198.255,198.6999,198.2118,198.57,4687,198.4466
2024-08-21 09:59:15-04:00,198.7,198.89,198.5,198.76,11816,198.6726
2024-08-21 09:59:30-04:00,198.88,199.04,198.64,198.89,15622,198.9354
2024-08-21 09:59:45-04:00,199.0,199.01,198.62,198.8299,7807,198.8698
2024-08-21 10:00:00-04:00,198.83,199.1,198.7,198.88,26110,198.9249
2024-08-21 10:00:15-04:00,198.9799,199.235,198.88,199.1,6765,199.0952
2024-08-21 10:00:30-04:00,198.96,199.2575,198.96,199.0,5752,199.0439
2024-08-21 10:00:45-04:00,198.97,199.18,198.5,198.64,8068,198.7273
2024-08-21 10:01:00-04:00,198.5,198.55,198.49,198.49,1562,198.4882
2024-08-21 10:01:15-04:00,198.6,198.61,198.1,198.23,4748,198.3564
2024-08-21 10:01:30-04:00,198.0,198.162,197.85,198.025,10387,197.9871
2024-08-21 10:01:45-04:00,197.91,198.05,197.71,197.97,9514,197.8911
2024-08-21 10:02:00-04:00,198.0,198.49,198.0,198.265,7827,198.2368
2024-08-21 10:02:15-04:00,198.17,198.49,198.15,198.3699,3642,198.2927
2024-08-21 10:02:30-04:00,198.325,198.6199,198.1501,198.5,8655,198.4675
2024-08-21 10:02:45-04:00,198.5174,198.5174,198.14,198.14,6303,198.2663
2024-08-21 10:03:00-04:00,198.23,198.405,198.22,198.37,4334,198.2913
2024-08-21 10:03:15-04:00,198.25,198.37,198.25,198.37,632,198.3058
2024-08-21 10:03:30-04:00,198.3,198.69,198.3,198.69,8307,198.6285
2024-08-21 10:03:45-04:00,198.78,198.86,198.65,198.86,3131,198.7516
2024-08-21 10:04:00-04:00,198.91,199.1661,198.8,199.0001,7075,198.9652
2024-08-21 10:04:15-04:00,199.015,199.07,198.894,198.895,4811,198.98
2024-08-21 10:04:30-04:00,198.8015,199.07,198.8015,198.975,3702,198.9437
2024-08-21 10:04:45-04:00,198.8871,198.947,198.5001,198.68,6170,198.8033
2024-08-21 10:05:00-04:00,198.6578,198.82,198.595,198.689,5194,198.7003
2024-08-21 10:05:15-04:00,198.69,198.9793,198.5001,198.89,3391,198.7426
2024-08-21 10:05:30-04:00,198.84,198.95,198.8,198.94,4226,198.8834
2024-08-21 10:05:45-04:00,198.9,199.115,198.9,199.03,5434,199.0378
2024-08-21 10:06:00-04:00,199.16,199.34,199.08,199.31,12478,199.266
2024-08-21 10:06:15-04:00,199.35,199.4,199.17,199.3999,9261,199.244
2024-08-21 10:06:30-04:00,199.4,199.44,199.15,199.19,9803,199.3578
2024-08-21 10:06:45-04:00,199.1405,199.308,199.03,199.03,2114,199.194
2024-08-21 10:07:00-04:00,199.0,199.0,198.8,198.8,5269,198.9177
2024-08-21 10:07:15-04:00,198.87,199.16,198.7,198.8599,15760,198.8801
2024-08-21 10:07:30-04:00,198.99,198.99,198.7,198.8312,13144,198.8354
2024-08-21 10:07:45-04:00,198.79,199.0,198.68,199.0,3424,198.8564
2024-08-21 10:08:00-04:00,198.935,199.2364,198.935,199.06,2370,199.0697
2024-08-21 10:08:15-04:00,199.1072,199.35,199.0,199.3,9642,199.0933
2024-08-21 10:08:30-04:00,199.21,199.5,199.21,199.45,6631,199.4122
2024-08-21 10:08:45-04:00,199.45,199.5124,199.32,199.3818,7076,199.3895
2024-08-21 10:09:00-04:00,199.4,199.71,199.355,199.59,6746,199.5644
2024-08-21 10:09:15-04:00,199.55,199.92,199.5001,199.78,12171,199.7481
2024-08-21 10:09:30-04:00,199.76,199.9273,199.6701,199.77,4223,199.7866
2024-08-21 10:09:45-04:00,199.77,199.9079,199.7,199.805,4497,199.81
2024-08-21 10:10:00-04:00,199.83,200.15,199.7,200.04,25316,199.9847
2024-08-21 10:10:15-04:00,200.0875,200.33,200.01,200.25,9627,200.1645
2024-08-21 10:10:30-04:00,200.3,200.62,200.1564,200.48,19736,200.4367
2024-08-21 10:10:45-04:00,200.5,200.54,200.4,200.45,7437,200.4757
2024-08-21 10:11:00-04:00,200.3714,200.78,200.3714,200.78,11432,200.5848
2024-08-21 10:11:15-04:00,200.775,200.9,200.48,200.6001,14061,200.7581
2024-08-21 10:11:30-04:00,200.61,200.818,200.5,200.6475,4591,200.6373
2024-08-21 10:11:45-04:00,200.633,200.84,200.5,200.5803,6137,200.6647
2024-08-21 10:12:00-04:00,200.505,200.61,200.14,200.2,6550,200.3719
2024-08-21 10:12:15-04:00,200.2,200.3252,199.7601,199.8976,13857,200.044
2024-08-21 10:12:30-04:00,200.055,200.16,199.72,199.9,6288,199.9242
2024-08-21 10:12:45-04:00,199.89,200.07,199.681,199.83,3506,199.8451
2024-08-21 10:13:00-04:00,199.99,200.0,199.7,199.72,17952,199.8599
2024-08-21 10:13:15-04:00,199.79,200.0,199.7206,199.7206,5562,199.8458
2024-08-21 10:13:30-04:00,199.815,200.0,199.76,199.9999,1545,199.8504
